Data,hora,Temp,Umidade,Pressao,CO2,VPar,PAR
01/04/25,22:20:28,24.8,59.7,943.5,574,0.31,0.0
01/04/25,22:25:28,24.8,60.0,943.5,564,0.31,0.0
01/04/25,22:30:28,24.8,59.9,943.4,566,0.31,0.0
01/04/25,22:35:28,24.7,60.4,943.4,566,0.31,0.0
01/04/25,22:40:28,24.8,59.9,943.4,572,0.31,0.0
01/04/25,22:45:28,24.8,60.0,943.5,563,0.31,0.0
01/04/25,22:50:28,24.8,59.8,943.3,569,0.31,0.0
01/04/25,22:55:28,24.7,60.3,943.2,570,0.31,0.0
01/04/25,23:00:28,24.8,59.5,943.2,569,0.31,0.0
01/04/25,23:05:28,24.8,59.6,943.2,569,0.31,0.0
01/04/25,23:10:28,24.8,59.3,943.3,578,0.31,0.0
01/04/25,23:15:28,24.7,60.1,943.3,574,0.31,0.0
01/04/25,23:20:28,24.8,59.6,943.2,578,0.31,0.0
01/04/25,23:25:28,24.7,60.0,943.2,574,0.31,0.0
01/04/25,23:30:28,24.7,59.9,943.1,576,0.31,0.0
01/04/25,23:35:28,24.7,60.2,943.2,569,0.31,0.0
01/04/25,23:40:28,24.8,60.0,943.1,575,0.31,0.0
01/04/25,23:45:28,24.7,60.2,943.0,577,0.31,0.0
01/04/25,23:50:28,24.8,59.9,943.0,572,0.31,0.0
01/04/25,23:55:28,24.7,60.3,943.0,574,0.31,0.0
