Data,hora,Temp,Umidade,Pressao,CO2,VPar,PAR
27/03/25,18:40:10,28.5,46.3,940.4,800,0.30,0.0
27/03/25,18:45:10,28.9,52.8,940.5,784,0.30,0.0
27/03/25,18:50:10,28.4,42.4,940.4,771,0.30,0.0
27/03/25,18:55:10,28.6,50.9,940.5,755,0.30,0.0
27/03/25,19:00:10,28.5,43.1,940.4,743,0.30,0.0
27/03/25,19:05:10,28.5,47.1,940.5,734,0.30,0.0
27/03/25,19:10:10,28.8,48.6,940.6,728,0.30,0.0
27/03/25,19:15:10,28.2,44.3,940.6,720,0.30,0.0
27/03/25,19:20:09,28.6,52.2,940.7,711,0.31,0.0
27/03/25,19:25:09,28.4,43.7,940.8,703,0.30,0.0
27/03/25,19:30:09,28.6,49.6,940.8,699,0.30,0.0
27/03/25,19:35:09,28.6,45.2,940.9,693,0.30,0.0
27/03/25,19:40:09,28.3,46.6,940.9,681,0.30,0.0
27/03/25,19:45:09,28.8,52.2,941.0,684,0.30,0.0
27/03/25,19:50:09,28.3,42.3,941.0,674,0.30,0.0
27/03/25,19:55:09,28.5,50.6,941.0,667,0.31,0.0
27/03/25,20:00:09,26.8,47.6,941.1,659,0.30,0.0
27/03/25,20:05:09,25.9,54.6,941.1,669,0.30,0.0
27/03/25,20:10:09,25.4,62.4,941.2,670,0.31,0.0
27/03/25,20:15:09,25.5,65.4,941.3,664,0.31,0.0
27/03/25,20:20:09,25.1,69.5,941.4,667,0.31,0.0
27/03/25,20:25:09,25.2,70.3,941.4,662,0.31,0.0
27/03/25,20:30:09,25.0,72.5,941.4,661,0.31,0.0
27/03/25,20:35:09,25.1,72.5,941.5,655,0.31,0.0
27/03/25,20:40:09,24.9,74.2,941.6,664,0.31,0.0
27/03/25,20:45:09,25.1,73.1,941.6,652,0.31,0.0
27/03/25,20:50:09,25.0,73.8,941.6,655,0.31,0.0
27/03/25,20:55:09,25.2,72.8,941.6,651,0.31,0.0
27/03/25,21:00:09,24.9,74.1,941.7,655,0.31,0.0
27/03/25,21:05:09,25.1,72.7,941.7,652,0.31,0.0
27/03/25,21:10:09,25.0,73.0,941.7,641,0.31,0.0
27/03/25,21:15:09,25.2,72.1,941.8,644,0.31,0.0
27/03/25,21:20:09,25.0,72.6,941.8,645,0.31,0.0
27/03/25,21:25:09,25.3,71.3,941.9,637,0.31,0.0
27/03/25,21:30:09,25.1,71.8,942.0,640,0.31,0.0
27/03/25,21:35:09,25.3,71.0,942.0,641,0.31,0.0
27/03/25,21:40:09,25.1,71.5,942.0,633,0.31,0.0
27/03/25,21:45:09,25.4,70.4,942.0,631,0.31,0.0
27/03/25,21:50:09,25.2,71.1,942.1,632,0.31,0.0
27/03/25,21:55:09,25.4,70.3,942.1,636,0.31,0.0
27/03/25,22:00:09,25.2,70.8,942.1,630,0.31,0.0
27/03/25,22:05:09,25.4,69.9,942.1,635,0.31,0.0
27/03/25,22:10:09,25.2,68.4,942.0,632,0.31,0.0
27/03/25,22:15:08,24.8,58.0,942.0,627,0.31,0.0
27/03/25,22:20:08,24.5,67.2,942.1,632,0.31,0.0
27/03/25,22:25:08,24.7,70.4,942.1,627,0.31,0.0
27/03/25,22:30:08,24.4,73.7,942.2,626,0.31,0.0
27/03/25,22:35:08,24.7,73.0,942.3,629,0.31,0.0
27/03/25,22:40:08,24.6,74.0,942.3,631,0.31,0.0
27/03/25,22:45:08,24.8,72.3,942.3,635,0.31,0.0
27/03/25,22:50:08,24.7,72.5,942.3,628,0.31,0.0
27/03/25,22:55:08,24.9,71.2,942.3,632,0.31,0.0
27/03/25,23:00:08,24.7,71.8,942.3,633,0.31,0.0
27/03/25,23:05:08,25.0,70.4,942.3,632,0.31,0.0
27/03/25,23:10:08,24.9,70.7,942.3,630,0.31,0.0
27/03/25,23:15:08,25.1,69.6,942.3,621,0.31,0.0
27/03/25,23:20:08,24.9,70.2,942.3,623,0.31,0.0
27/03/25,23:25:08,25.2,68.9,942.4,630,0.31,0.0
27/03/25,23:30:08,25.0,69.4,942.3,626,0.31,0.0
27/03/25,23:35:08,25.2,68.5,942.3,627,0.31,0.0
27/03/25,23:40:08,24.9,69.3,942.3,626,0.31,0.0
27/03/25,23:45:08,25.3,67.9,942.3,629,0.31,0.0
27/03/25,23:50:08,25.1,68.4,942.2,629,0.31,0.0
27/03/25,23:55:08,25.3,67.5,942.2,625,0.31,0.0
